node_id,x,y,z,physical_group,physical_tag
8438,-8.333333333333332,2.999999999999027,3.333333333332321,NanoBridge,1
8439,-8.333333333333332,2.999999999998841,4.166666666666162,NanoBridge,1
8440,-8.333333333333325,3.99999999999877,0.8333333333329258,NanoBridge,1
8441,-8.333333333333327,3.99999999999877,1.666666666665367,NanoBridge,1
8442,-8.333333333333334,3.99999999999877,2.499999999998604,NanoBridge,1
8443,-8.333333333333332,3.99999999999877,3.333333333332407,NanoBridge,1
8444,-8.333333333333332,3.999999999998769,4.166666666666205,NanoBridge,1
8445,-7.499999999999999,-3.999999999998771,0.8333333333327799,NanoBridge,1
8446,-7.499999999999999,-3.999999999998771,1.666666666664897,NanoBridge,1
8447,-7.499999999999998,-3.999999999998771,2.499999999998099,NanoBridge,1
8448,-7.500000000000001,-3.999999999998771,3.333333333332068,NanoBridge,1
8449,-7.500000000000002,-3.999999999998771,4.166666666666038,NanoBridge,1
8450,-7.499999999999998,-2.999999999999208,0.8333333333327797,NanoBridge,1
8451,-7.499999999999998,-2.999999999999208,1.666666666664898,NanoBridge,1
8452,-7.500000000000002,-2.99999999999921,2.4999999999981,NanoBridge,1
8453,-7.500000000000002,-2.99999999999921,3.333333333332069,NanoBridge,1
8454,-7.500000000000001,-2.99999999999921,4.166666666666038,NanoBridge,1
8455,-7.499999999999997,-2.000000000000195,0.8333333333327791,NanoBridge,1
8456,-7.499999999999999,-2.000000000000196,1.666666666664897,NanoBridge,1
8457,-7.499999999999998,-2.000000000000195,2.4999999999981,NanoBridge,1
8458,-7.500000000000002,-2.000000000000197,3.33333333333207,NanoBridge,1
8459,-7.500000000000003,-2.000000000000196,4.166666666666039,NanoBridge,1
8460,-7.5,-1.000000000001163,0.8333333333327795,NanoBridge,1
8461,-7.499999999999998,-1.000000000001164,1.666666666664897,NanoBridge,1
8462,-7.500000000000003,-1.000000000001164,2.499999999998101,NanoBridge,1
8463,-7.500000000000003,-1.000000000001164,3.33333333333207,NanoBridge,1
8464,-7.500000000000007,-1.000000000001164,4.166666666666039,NanoBridge,1
8465,-7.499999999999998,-3.33066907387547e-16,0.8333333333327795,NanoBridge,1
8466,-7.499999999999997,-4.996003610813204e-16,1.666666666664897,NanoBridge,1
8467,-7.500000000000002,-7.771561172376096e-16,2.4999999999981,NanoBridge,1
8468,-7.499999999999998,-4.440892098500626e-16,3.333333333332068,NanoBridge,1
8469,-7.500000000000005,-2.220446049250313e-16,4.166666666666038,NanoBridge,1
8470,-7.499999999999998,1.000000000001163,0.8333333333327794,NanoBridge,1
8471,-7.499999999999996,1.000000000001163,1.666666666664897,NanoBridge,1
8472,-7.499999999999999,1.000000000001163,2.4999999999981,NanoBridge,1
8473,-7.500000000000003,1.000000000001163,3.33333333333207,NanoBridge,1
8474,-7.500000000000003,1.000000000001163,4.166666666666038,NanoBridge,1
8475,-7.5,2.000000000000195,0.833333333332779,NanoBridge,1
8476,-7.500000000000003,2.000000000000195,1.666666666664898,NanoBridge,1
8477,-7.5,2.000000000000195,2.499999999998099,NanoBridge,1
8478,-7.500000000000004,2.000000000000195,3.33333333333207,NanoBridge,1
8479,-7.500000000000004,2.000000000000195,4.166666666666038,NanoBridge,1
8480,-7.499999999999996,2.999999999999209,0.8333333333327795,NanoBridge,1
8481,-7.500000000000001,2.999999999999209,1.666666666664899,NanoBridge,1
8482,-7.499999999999999,2.999999999999209,2.4999999999981,NanoBridge,1
8483,-7.499999999999999,2.999999999999209,3.333333333332068,NanoBridge,1
8484,-7.499999999999999,2.999999999999209,4.166666666666038,NanoBridge,1
8485,-7.499999999999999,3.999999999998773,0.8333333333327795,NanoBridge,1
8486,-7.5,3.99999999999877,1.666666666664897,NanoBridge,1
8487,-7.499999999999996,3.999999999998772,2.499999999998099,NanoBridge,1
8488,-7.5,3.999999999998769,3.333333333332068,NanoBridge,1
8489,-7.500000000000002,3.99999999999877,4.166666666666039,NanoBridge,1
8490,-6.66666666666666,-3.99999999999877,0.8333333333329253,NanoBridge,1
8491,-6.666666666666662,-3.999999999998771,1.666666666665367,NanoBridge,1
8492,-6.666666666666665,-3.999999999998773,2.499999999998604,NanoBridge,1
8493,-6.666666666666664,-3.999999999998773,3.333333333332408,NanoBridge,1
8494,-6.666666666666663,-3.999999999998773,4.166666666666204,NanoBridge,1
8495,-6.666666666666661,-2.999999999999576,0.833333333332889,NanoBridge,1
8496,-6.66666666666666,-2.999999999999393,1.66666666666525,NanoBridge,1
8497,-6.666666666666657,-2.99999999999921,2.499999999998479,NanoBridge,1
8498,-6.666666666666661,-2.999999999999027,3.33333333333232,NanoBridge,1
8499,-6.666666666666663,-2.99999999999884,4.166666666666162,NanoBridge,1
8500,-6.666666666666658,-2.000000000001056,0.8333333333328521,NanoBridge,1
8501,-6.666666666666658,-2.000000000000625,1.666666666665133,NanoBridge,1
8502,-6.666666666666663,-2.000000000000195,2.499999999998352,NanoBridge,1
8503,-6.666666666666661,-1.999999999999765,3.333333333332239,NanoBridge,1
8504,-6.666666666666666,-1.999999999999334,4.166666666666123,NanoBridge,1
8505,-6.666666666666654,-1.000000000002514,0.8333333333328157,NanoBridge,1
8506,-6.666666666666656,-1.000000000001838,1.666666666665016,NanoBridge,1
8507,-6.666666666666665,-1.000000000001164,2.499999999998227,NanoBridge,1
8508,-6.66666666666666,-1.000000000000488,3.333333333332156,NanoBridge,1
8509,-6.666666666666663,-0.9999999999998125,4.166666666666078,NanoBridge,1
8510,-6.666666666666659,-1.36546329798648e-12,0.833333333332779,NanoBridge,1
8511,-6.666666666666663,-6.834532939592464e-13,1.666666666664897,NanoBridge,1
8512,-6.666666666666664,-8.881784197001252e-16,2.499999999998101,NanoBridge,1
8513,-6.666666666666664,6.824540932370837e-13,3.333333333332069,NanoBridge,1
8514,-6.666666666666664,1.365352275684018e-12,4.166666666666035,NanoBridge,1
8515,-6.666666666666656,0.9999999999998124,0.8333333333327428,NanoBridge,1
8516,-6.666666666666655,1.000000000000488,1.666666666664781,NanoBridge,1
8517,-6.666666666666663,1.000000000001163,2.499999999997973,NanoBridge,1
8518,-6.666666666666658,1.000000000001837,3.333333333331987,NanoBridge,1
8519,-6.666666666666663,1.000000000002514,4.166666666665995,NanoBridge,1
8520,-6.666666666666657,1.999999999999333,0.8333333333327064,NanoBridge,1
8521,-6.66666666666666,1.999999999999764,1.666666666664663,NanoBridge,1
8522,-6.666666666666668,2.000000000000196,2.499999999997846,NanoBridge,1
8523,-6.666666666666664,2.000000000000626,3.333333333331903,NanoBridge,1
8524,-6.666666666666664,2.000000000001056,4.16666666666595,NanoBridge,1
8525,-6.666666666666661,2.999999999998843,0.8333333333326701,NanoBridge,1
8526,-6.666666666666662,2.999999999999025,1.666666666664546,NanoBridge,1
8527,-6.666666666666667,2.999999999999207,2.499999999997721,NanoBridge,1
8528,-6.666666666666665,2.999999999999393,3.333333333331817,NanoBridge,1
8529,-6.666666666666664,2.999999999999577,4.166666666665909,NanoBridge,1
8530,-6.666666666666657,3.999999999998771,0.8333333333326336,NanoBridge,1
8531,-6.66666666666666,3.999999999998769,1.666666666664428,NanoBridge,1
8532,-6.666666666666661,3.99999999999877,2.499999999997593,NanoBridge,1
8533,-6.666666666666665,3.999999999998769,3.333333333331734,NanoBridge,1
8534,-6.666666666666663,3.999999999998769,4.166666666665867,NanoBridge,1
8535,-5.833333333333326,-3.999999999998765,0.8333333333330714,NanoBridge,1
8536,-5.83333333333333,-3.999999999998768,1.666666666665837,NanoBridge,1
8537,-5.833333333333333,-3.99999999999877,2.49999999999911,NanoBridge,1
8538,-5.833333333333335,-3.999999999998772,3.333333333332741,NanoBridge,1
8539,-5.833333333333333,-3.999999999998769,4.166666666666372,NanoBridge,1
8540,-5.833333333333329,-2.999999999999946,0.8333333333329982,NanoBridge,1
8541,-5.83333333333333,-2.999999999999576,1.666666666665603,NanoBridge,1
8542,-5.83333333333333,-2.999999999999208,2.499999999998858,NanoBridge,1
8543,-5.833333333333335,-2.999999999998844,3.333333333332574,NanoBridge,1
8544,-5.833333333333336,-2.999999999998475,4.16666666666629,NanoBridge,1
8545,-5.833333333333332,-2.000000000001916,0.833333333332925,NanoBridge,1
8546,-5.833333333333331,-2.000000000001055,1.666666666665368,NanoBridge,1
8547,-5.833333333333331,-2.000000000000195,2.499999999998605,NanoBridge,1
8548,-5.833333333333332,-1.999999999999335,3.333333333332405,NanoBridge,1
8549,-5.833333333333335,-1.999999999998472,4.166666666666205,NanoBridge,1
8550,-5.833333333333332,-1.000000000003864,0.8333333333328521,NanoBridge,1
8551,-5.833333333333331,-1.000000000002514,1.666666666665132,NanoBridge,1
8552,-5.833333333333329,-1.000000000001163,2.499999999998352,NanoBridge,1
8553,-5.833333333333334,-0.9999999999998137,3.333333333332238,NanoBridge,1
8554,-5.83333333333333,-0.9999999999984622,4.166666666666123,NanoBridge,1
8555,-5.833333333333331,-2.730718429155843e-12,0.8333333333327793,NanoBridge,1
8556,-5.833333333333327,-1.365491053562096e-12,1.666666666664897,NanoBridge,1
8557,-5.83333333333333,-4.718447854656915e-16,2.4999999999981,NanoBridge,1
8558,-5.833333333333334,1.365685342591405e-12,3.333333333332069,NanoBridge,1
8559,-5.833333333333334,2.731481707485273e-12,4.166666666666038,NanoBridge,1
8560,-5.833333333333327,0.9999999999984625,0.8333333333327065,NanoBridge,1
8561,-5.833333333333327,0.9999999999998126,1.666666666664663,NanoBridge,1
8562,-5.833333333333327,1.000000000001163,2.499999999997847,NanoBridge,1
8563,-5.833333333333333,1.000000000002513,3.333333333331903,NanoBridge,1
8564,-5.833333333333334,1.000000000003864,4.166666666665953,NanoBridge,1
8565,-5.833333333333332,1.999999999998473,0.8333333333326336,NanoBridge,1
8566,-5.833333333333333,1.999999999999335,1.666666666664428,NanoBridge,1
8567,-5.833333333333335,2.000000000000196,2.499999999997594,NanoBridge,1
8568,-5.833333333333333,2.000000000001056,3.333333333331732,NanoBridge,1
8569,-5.833333333333336,2.000000000001918,4.166666666665871,NanoBridge,1
8570,-5.833333333333332,2.999999999998475,0.8333333333325608,NanoBridge,1
8571,-5.833333333333328,2.999999999998842,1.666666666664194,NanoBridge,1
8572,-5.833333333333332,2.999999999999209,2.499999999997343,NanoBridge,1
8573,-5.833333333333336,2.999999999999577,3.333333333331565,NanoBridge,1
8574,-5.833333333333334,2.999999999999945,4.166666666665786,NanoBridge,1
8575,-5.83333333333333,3.999999999998773,0.8333333333324879,NanoBridge,1
8576,-5.833333333333327,3.999999999998773,1.666666666663958,NanoBridge,1
8577,-5.833333333333333,3.999999999998771,2.499999999997089,NanoBridge,1
8578,-5.833333333333331,3.999999999998769,3.333333333331397,NanoBridge,1
8579,-5.833333333333332,3.999999999998766,4.166666666665701,NanoBridge,1
8580,-3.999999999998766,-1.666666666665863,0.8333333333324884,NanoBridge,1
8581,-3.999999999998766,-1.666666666665985,1.666666666663958,NanoBridge,1
8582,-3.999999999998772,-1.666666666666107,2.499999999997089,NanoBridge,1
8583,-3.999999999998772,-1.666666666666228,3.333333333331397,NanoBridge,1
8584,-3.999999999998773,-1.666666666666351,4.166666666665702,NanoBridge,1
8585,-3.99999999999877,-0.8333333333323649,0.833333333332634,NanoBridge,1
8586,-3.999999999998771,-0.8333333333329795,1.666666666664428,NanoBridge,1
8587,-3.999999999998771,-0.8333333333335946,2.499999999997594,NanoBridge,1
8588,-3.999999999998773,-0.8333333333342103,3.333333333331732,NanoBridge,1
8589,-3.999999999998773,-0.833333333334825,4.166666666665868,NanoBridge,1
8590,-3.999999999998768,1.638744695497962e-12,0.8333333333327797,NanoBridge,1
8591,-3.999999999998769,8.191225475684405e-13,1.666666666664898,NanoBridge,1
8592,-3.99999999999877,-4.440892098500626e-16,2.499999999998101,NanoBridge,1
8593,-3.999999999998774,-8.195666367782906e-13,3.333333333332068,NanoBridge,1
8594,-3.999999999998773,-1.638911228951656e-12,4.166666666666035,NanoBridge,1
8595,-3.999999999998766,0.8333333333348258,0.8333333333329254,NanoBridge,1
8596,-3.999999999998767,0.8333333333342099,1.666666666665367,NanoBridge,1
8597,-3.999999999998771,0.8333333333335953,2.499999999998604,NanoBridge,1
8598,-3.999999999998773,0.8333333333329802,3.333333333332406,NanoBridge,1
8599,-3.999999999998773,0.8333333333323645,4.166666666666202,NanoBridge,1
8600,-3.999999999998766,1.666666666666351,0.8333333333330708,NanoBridge,1
8601,-3.999999999998767,1.666666666666228,1.666666666665837,NanoBridge,1
8602,-3.999999999998771,1.666666666666107,2.49999999999911,NanoBridge,1
8603,-3.999999999998771,1.666666666665984,3.333333333332742,NanoBridge,1
8604,-3.999999999998773,1.666666666665863,4.166666666666373,NanoBridge,1
8605,-3.000000000000312,-1.666666666665924,0.8333333333325608,NanoBridge,1
8606,-2.99999999999976,-1.666666666666015,1.666666666664193,NanoBridge,1
8607,-2.999999999999209,-1.666666666666106,2.499999999997343,NanoBridge,1
8608,-2.999999999998659,-1.666666666666198,3.333333333331565,NanoBridge,1
8609,-2.999999999998105,-1.666666666666289,4.166666666665786,NanoBridge,1
8610,-3.000000000000312,-0.833333333332672,0.8333333333326695,NanoBridge,1
8611,-2.999999999999762,-0.8333333333331336,1.666666666664546,NanoBridge,1
8612,-2.99999999999921,-0.8333333333335955,2.499999999997721,NanoBridge,1
8613,-2.999999999998659,-0.8333333333340569,3.33333333333182,NanoBridge,1
8614,-2.999999999998108,-0.8333333333345175,4.166666666665908,NanoBridge,1
8615,-3.000000000000311,1.229294444016205e-12,0.8333333333327797,NanoBridge,1
8616,-2.999999999999758,6.146194664324867e-13,1.666666666664898,NanoBridge,1
8617,-2.99999999999921,-2.775557561562891e-16,2.499999999998102,NanoBridge,1
8618,-2.999999999998658,-6.146194664324867e-13,3.333333333332068,NanoBridge,1
8619,-2.999999999998105,-1.228905865957586e-12,4.166666666666036,NanoBridge,1
8620,-3.000000000000312,0.8333333333345176,0.8333333333328885,NanoBridge,1
8621,-2.999999999999761,0.8333333333340563,1.66666666666525,NanoBridge,1
8622,-2.999999999999211,0.8333333333335948,2.49999999999848,NanoBridge,1
8623,-2.999999999998659,0.8333333333331339,3.333333333332321,NanoBridge,1
8624,-2.999999999998106,0.833333333332672,4.16666666666616,NanoBridge,1
8625,-3.000000000000313,1.66666666666629,0.8333333333329984,NanoBridge,1
8626,-2.99999999999976,1.666666666666197,1.666666666665604,NanoBridge,1
8627,-2.99999999999921,1.666666666666106,2.499999999998858,NanoBridge,1
8628,-2.999999999998658,1.666666666666013,3.333333333332574,NanoBridge,1
8629,-2.999999999998106,1.666666666665923,4.166666666666289,NanoBridge,1
8630,-2.0000000000027782,-1.666666666665985,0.8333333333326336,NanoBridge,1
8631,-2.000000000001487,-1.666666666666046,1.666666666664428,NanoBridge,1
8632,-2.000000000000196,-1.666666666666107,2.499999999997595,NanoBridge,1
8633,-1.999999999998906,-1.666666666666168,3.333333333331733,NanoBridge,1
8634,-1.999999999997612,-1.666666666666229,4.166666666665868,NanoBridge,1
8635,-2.0000000000027782,-0.8333333333329789,0.8333333333327062,NanoBridge,1
8636,-2.000000000001487,-0.8333333333332869,1.666666666664663,NanoBridge,1
8637,-2.000000000000195,-0.8333333333335944,2.499999999997847,NanoBridge,1
8638,-1.999999999998905,-0.8333333333339024,3.333333333331901,NanoBridge,1
8639,-1.999999999997613,-0.8333333333342098,4.166666666665953,NanoBridge,1
8640,-2.0000000000027782,8.190670364172092e-13,0.8333333333327795,NanoBridge,1
8641,-2.000000000001487,4.092282068768327e-13,1.666666666664897,NanoBridge,1
8642,-2.000000000000195,-5.551115123125783e-16,2.4999999999981,NanoBridge,1
8643,-1.999999999998906,-4.098943406916078e-13,3.33333333333207,NanoBridge,1
8644,-1.999999999997614,-8.19455614475828e-13,4.166666666666034,NanoBridge,1
8645,-2.0000000000027782,0.8333333333342101,0.8333333333328516,NanoBridge,1
8646,-2.000000000001487,0.8333333333339021,1.666666666665132,NanoBridge,1
8647,-2.000000000000196,0.8333333333335944,2.499999999998352,NanoBridge,1
8648,-1.999999999998905,0.8333333333332871,3.333333333332238,NanoBridge,1
8649,-1.999999999997613,0.833333333332979,4.166666666666119,NanoBridge,1
8650,-2.0000000000027782,1.666666666666227,0.8333333333329251,NanoBridge,1
8651,-2.000000000001487,1.666666666666167,1.666666666665367,NanoBridge,1
8652,-2.000000000000195,1.666666666666107,2.499999999998606,NanoBridge,1
8653,-1.999999999998905,1.666666666666045,3.333333333332407,NanoBridge,1
8654,-1.999999999997614,1.666666666665984,4.166666666666205,NanoBridge,1
8655,-1.000000000005216,-1.666666666666045,0.8333333333327064,NanoBridge,1
8656,-1.000000000003189,-1.666666666666076,1.666666666664663,NanoBridge,1
8657,-1.000000000001164,-1.666666666666105,2.499999999997847,NanoBridge,1
8658,-0.9999999999991382,-1.666666666666135,3.333333333331904,NanoBridge,1
8659,-0.999999999997113,-1.666666666666167,4.166666666665954,NanoBridge,1
8660,-1.000000000005214,-0.8333333333332879,0.8333333333327426,NanoBridge,1
8661,-1.000000000003188,-0.8333333333334408,1.66666666666478,NanoBridge,1
8662,-1.000000000001163,-0.8333333333335953,2.499999999997973,NanoBridge,1
8663,-0.999999999999137,-0.8333333333337493,3.333333333331987,NanoBridge,1
8664,-0.9999999999971122,-0.8333333333339032,4.166666666665992,NanoBridge,1
8665,-1.000000000005215,4.097000516622984e-13,0.8333333333327796,NanoBridge,1
8666,-1.00000000000319,2.047528813164945e-13,1.666666666664897,NanoBridge,1
8667,-1.000000000001163,-1.110223024625157e-16,2.499999999998101,NanoBridge,1
8668,-0.9999999999991374,-2.050581926482664e-13,3.33333333333207,NanoBridge,1
8669,-0.9999999999971128,-4.096722960866828e-13,4.166666666666034,NanoBridge,1
8670,-1.000000000005215,0.833333333333903,0.8333333333328159,NanoBridge,1
8671,-1.000000000003189,0.8333333333337491,1.666666666665015,NanoBridge,1
8672,-1.000000000001164,0.833333333333595,2.499999999998225,NanoBridge,1
8673,-0.9999999999991371,0.8333333333334414,3.333333333332157,NanoBridge,1
8674,-0.9999999999971131,0.8333333333332872,4.166666666666076,NanoBridge,1
8675,-1.000000000005213,1.666666666666166,0.8333333333328519,NanoBridge,1
8676,-1.000000000003188,1.666666666666137,1.666666666665133,NanoBridge,1
8677,-1.000000000001163,1.666666666666107,2.499999999998353,NanoBridge,1
8678,-0.9999999999991369,1.666666666666076,3.33333333333224,NanoBridge,1
8679,-0.9999999999971116,1.666666666666046,4.166666666666119,NanoBridge,1
8680,-4.096945005471753e-12,-1.666666666666105,0.8333333333327795,NanoBridge,1
8681,-2.048805569643264e-12,-1.666666666666105,1.666666666664898,NanoBridge,1
8682,-7.216449660063518e-16,-1.666666666666106,2.499999999998101,NanoBridge,1
8683,2.047917391223564e-12,-1.666666666666106,3.333333333332068,NanoBridge,1
8684,4.096778472018059e-12,-1.666666666666107,4.166666666666036,NanoBridge,1
8685,-4.096722960866828e-12,-0.833333333333595,0.8333333333327791,NanoBridge,1
8686,-2.049027614248189e-12,-0.8333333333335952,1.666666666664897,NanoBridge,1
8687,-6.661338147750939e-16,-0.8333333333335948,2.4999999999981,NanoBridge,1
8688,2.047917391223564e-12,-0.8333333333335949,3.333333333332069,NanoBridge,1
8689,4.09638989395944e-12,-0.8333333333335952,4.166666666666033,NanoBridge,1
8690,-4.096167849354515e-12,2.775557561562891e-16,0.8333333333327797,NanoBridge,1
8691,-2.048472502735876e-12,0.0,1.666666666664897,NanoBridge,1
8692,-1.110223024625157e-16,-1.665334536937735e-16,2.4999999999981,NanoBridge,1
8693,2.048472502735876e-12,0.0,3.333333333332068,NanoBridge,1
8694,4.097167050076678e-12,3.33066907387547e-16,4.166666666666038,NanoBridge,1
8695,-4.09638989395944e-12,0.833333333333595,0.8333333333327795,NanoBridge,1
8696,-2.048805569643264e-12,0.8333333333335944,1.666666666664897,NanoBridge,1
8697,-4.440892098500626e-16,0.8333333333335948,2.499999999998099,NanoBridge,1
8698,2.048361480433414e-12,0.8333333333335948,3.333333333332068,NanoBridge,1
8699,4.096945005471753e-12,0.8333333333335944,4.166666666666037,NanoBridge,1
8700,-4.096167849354515e-12,1.666666666666106,0.8333333333327795,NanoBridge,1
8701,-2.048583525038339e-12,1.666666666666106,1.666666666664897,NanoBridge,1
8702,-2.220446049250313e-16,1.666666666666107,2.4999999999981,NanoBridge,1
8703,2.048583525038339e-12,1.666666666666105,3.333333333332068,NanoBridge,1
8704,4.097167050076678e-12,1.666666666666107,4.166666666666039,NanoBridge,1
8705,0.9999999999971112,-1.666666666666167,0.8333333333328523,NanoBridge,1
8706,0.9999999999991371,-1.666666666666137,1.666666666665132,NanoBridge,1
8707,1.000000000001163,-1.666666666666106,2.499999999998352,NanoBridge,1
8708,1.000000000003189,-1.666666666666077,3.333333333332237,NanoBridge,1
8709,1.000000000005214,-1.666666666666047,4.16666666666612,NanoBridge,1
8710,0.9999999999971111,-0.8333333333339029,0.8333333333328157,NanoBridge,1
8711,0.9999999999991362,-0.8333333333337496,1.666666666665015,NanoBridge,1
8712,1.000000000001163,-0.8333333333335955,2.499999999998225,NanoBridge,1
8713,1.000000000003187,-0.8333333333334416,3.333333333332153,NanoBridge,1
8714,1.000000000005214,-0.833333333333288,4.166666666666077,NanoBridge,1
8715,0.9999999999971111,-4.098388295403765e-13,0.8333333333327793,NanoBridge,1
8716,0.9999999999991367,-2.053357484044227e-13,1.666666666664897,NanoBridge,1
